season,episode,speaker,symptom,test,drug,procedure,intent,diagnosis_stage,sarcasm,emotion,organ,correct_prediction,model_prediction,text,medical_entities,symptom_list,test_list,drug_list,procedure_list,organ_list,near_dup_cluster,source_intent,source_emotion,source_diagnosis_stage,prev_text_1,prev_text_2,feature_text,is_augmented
1,2,House,gece terörü,,,,soru,hipotez,0,nötr,,subakut sklerozan panensefalit,,Gece terörlerini ne zamandır yaşıyorsun?,"[{""text"": ""gece terörü"", ""type"": ""Symptom""}]",gece terörü,,,,,,soru,nötr,hipotez,16 yaşındaki bir hastada gece terörü olması aileyle ayrıntılı konuşmak için çok iyi bir neden.,16 yaşındaki erkek hastada ani başlayan diplopi ve gece terörleri var.,[SPEAKER=House] [SYMPTOM=gece terörü] [PREV=16 yaşındaki erkek hastada ani başlayan diplopi ve gece terörleri var. || 16 yaşındaki bir hastada gece terörü olması aileyle ayrıntılı konuşmak için çok iyi bir neden.] [TEXT=Gece terörlerini ne zamandır yaşıyorsun?],False
1,2,Dan'ın Babası,"uykusuzluk,yorgunluk",,,,açıklama,hipotez,0,kaygı,,subakut sklerozan panensefalit,,"Uyumaktan korkuyor,"" tamamen tükenmiş halde ve zar zor işlev görüyor.","[{""text"": ""uykusuzluk"", ""type"": ""Symptom""}, {""text"": ""yorgunluk"", ""type"": ""Symptom""}]","uykusuzluk, yorgunluk",,,,,,açıklama,kaygı,hipotez,Gece terörlerini ne zamandır yaşıyorsun?,16 yaşındaki bir hastada gece terörü olması aileyle ayrıntılı konuşmak için çok iyi bir neden.,"[SPEAKER=Dan'ın Babası] [SYMPTOM=uykusuzluk, yorgunluk] [PREV=16 yaşındaki bir hastada gece terörü olması aileyle ayrıntılı konuşmak için çok iyi bir neden. || Gece terörlerini ne zamandır yaşıyorsun?] [TEXT=Uyumaktan korkuyor,"" tamamen tükenmiş halde ve zar zor işlev görüyor.]",False
1,2,Dan,kafa travması,,,,açıklama,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Lakros maçında başıma sert darbe aldım.,"[{""text"": ""kafa travması"", ""type"": ""Symptom""}]",kafa travması,,,,beyin,,açıklama,nötr,hipotez,Ergenlerde gece terörünün iki yaygın nedeni travma sonrası stres bozukluğu ve cinsel istismardır.,"Uyumaktan korkuyor,"" tamamen tükenmiş halde ve zar zor işlev görüyor.","[SPEAKER=Dan] [SYMPTOM=kafa travması] [ORGAN=beyin] [PREV=Uyumaktan korkuyor,"" tamamen tükenmiş halde ve zar zor işlev görüyor. || Ergenlerde gece terörünün iki yaygın nedeni travma sonrası stres bozukluğu ve cinsel istismardır.] [TEXT=Lakros maçında başıma sert darbe aldım.]",False
1,2,House,beyin sarsıntısı,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Acil servis yanılmış; çocukta beyin sarsıntısı var.,"[{""text"": ""beyin sarsıntısı"", ""type"": ""Disease""}]",beyin sarsıntısı,,,,beyin,,hipotez,nötr,hipotez,Acilde tarandı ve test edildi; beyin sarsıntısı olmadığı söylendi.,Lakros maçında başıma sert darbe aldım.,[SPEAKER=House] [SYMPTOM=beyin sarsıntısı] [ORGAN=beyin] [PREV=Lakros maçında başıma sert darbe aldım. || Acilde tarandı ve test edildi; beyin sarsıntısı olmadığı söylendi.] [TEXT=Acil servis yanılmış; çocukta beyin sarsıntısı var.],False
1,2,Dan,diplopi,,,,açıklama,hipotez,0,nötr,göz,subakut sklerozan panensefalit,,Çifte görmem başıma darbe almadan önce başlamıştı.,"[{""text"": ""diplopi"", ""type"": ""Symptom""}]",diplopi,,,,göz,,açıklama,nötr,hipotez,Acil servis yanılmış; çocukta beyin sarsıntısı var.,Acilde tarandı ve test edildi; beyin sarsıntısı olmadığı söylendi.,[SPEAKER=Dan] [SYMPTOM=diplopi] [ORGAN=göz] [PREV=Acilde tarandı ve test edildi; beyin sarsıntısı olmadığı söylendi. || Acil servis yanılmış; çocukta beyin sarsıntısı var.] [TEXT=Çifte görmem başıma darbe almadan önce başlamıştı.],False
1,2,House,"diplopi,beyin sarsıntısı,gece terörü",,,,şaka,hipotez,1,alaycı,"beyin, ""göz",subakut sklerozan panensefalit,,"Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü",[],"diplopi, beyin sarsıntısı, gece terörü",,,,"beyin, ""göz",,şaka,alaycı,hipotez,Çifte görmem başıma darbe almadan önce başlamıştı.,Acil servis yanılmış; çocukta beyin sarsıntısı var.,"[SPEAKER=House] [SYMPTOM=diplopi, beyin sarsıntısı, gece terörü] [ORGAN=beyin, ""göz] [PREV=Acil servis yanılmış; çocukta beyin sarsıntısı var. || Çifte görmem başıma darbe almadan önce başlamıştı.] [TEXT=Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü]",False
1,2,House,miyoklonik sıçrama,,,,soru,değerlendirme,0,nötr,bacak,subakut sklerozan panensefalit,,Bacağındaki o sıçramayı hissettin mi?,"[{""text"": ""miyoklonik sıçrama"", ""type"": ""Symptom""}]",miyoklonik sıçrama,,,,bacak,,soru,nötr,değerlendirme,"Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü",Çifte görmem başıma darbe almadan önce başlamıştı.,"[SPEAKER=House] [SYMPTOM=miyoklonik sıçrama] [ORGAN=bacak] [PREV=Çifte görmem başıma darbe almadan önce başlamıştı. || Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü] [TEXT=Bacağındaki o sıçramayı hissettin mi?]",False
1,2,House,,,,yatış,açıklama,değerlendirme,0,nötr,,subakut sklerozan panensefalit,,"Uyumuyor,"" tamamen uyanık",[],,,,yatış,,,açıklama,nötr,değerlendirme,Bu bir miyoklonik sıçrama; solunum yavaşlayınca beyin bedeni ölüyor sanıp onu uyandırmak için dürtü gönderir.,Bacağındaki o sıçramayı hissettin mi?,"[SPEAKER=House] [PROCEDURE=yatış] [PREV=Bacağındaki o sıçramayı hissettin mi? || Bu bir miyoklonik sıçrama; solunum yavaşlayınca beyin bedeni ölüyor sanıp onu uyandırmak için dürtü gönderir.] [TEXT=Uyumuyor,"" tamamen uyanık]",False
1,2,Foreman,"kas kontrol kaybı,diplopi,""uyku bozukluğu",,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,Beyin vücudu kontrol etmeyi kaybediyor,[],"kas kontrol kaybı, diplopi, ""uyku bozukluğu",,,,beyin,,açıklama,nötr,değerlendirme,"Uyumuyor,"" tamamen uyanık",Bu bir miyoklonik sıçrama; solunum yavaşlayınca beyin bedeni ölüyor sanıp onu uyandırmak için dürtü gönderir.,"[SPEAKER=Foreman] [SYMPTOM=kas kontrol kaybı, diplopi, ""uyku bozukluğu] [ORGAN=beyin] [PREV=Bu bir miyoklonik sıçrama; solunum yavaşlayınca beyin bedeni ölüyor sanıp onu uyandırmak için dürtü gönderir. || Uyumuyor,"" tamamen uyanık] [TEXT=Beyin vücudu kontrol etmeyi kaybediyor]",False
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.,"[{""text"": ""hareket bozukluğu"", ""type"": ""Disease""}, {""text"": ""dejeneratif beyin hastalığı"", ""type"": ""Disease""}]",,,,,beyin,,hipotez,nötr,hipotez,Beyin vücudu kontrol etmeyi kaybediyor,"Uyumuyor,"" tamamen uyanık","[SPEAKER=House] [ORGAN=beyin] [PREV=Uyumuyor,"" tamamen uyanık || Beyin vücudu kontrol etmeyi kaybediyor] [TEXT=Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.]",False
1,2,Chase,,,,,hipotez,hipotez,0,nötr,,subakut sklerozan panensefalit,,Belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.,"[{""text"": ""enfeksiyon"", ""type"": ""Disease""}]",,,,,,,hipotez,nötr,hipotez,Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.,Beyin vücudu kontrol etmeyi kaybediyor,[SPEAKER=Chase] [PREV=Beyin vücudu kontrol etmeyi kaybediyor || Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.] [TEXT=Belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.],False
1,2,House,ateş,lökosit sayımı,,,açıklama,değerlendirme,0,nötr,,subakut sklerozan panensefalit,,Ateşi yok ve beyaz küre sayımı da yüksek değil.,"[{""text"": ""ateş"", ""type"": ""Symptom""}, {""text"": ""lökosit sayımı"", ""type"": ""Test""}]",ateş,lökosit sayımı,,,,,açıklama,nötr,değerlendirme,Belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.,Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.,[SPEAKER=House] [SYMPTOM=ateş] [TEST=lökosit sayımı] [PREV=Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı. || Belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.] [TEXT=Ateşi yok ve beyaz küre sayımı da yüksek değil.],False
1,2,House,,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,16 yaşındaki bir beynin kusursuz olması gerekir; MR'daki en küçük anormallik bile önemlidir.,"[{""text"": ""MR"", ""type"": ""Test""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]",,MR,,,beyin,,açıklama,nötr,değerlendirme,"BT, MR, tam kan sayımı,"" Chem-7 ve akciğer grafisinin hepsi normal çıktı.",EEG'de beyin aktivitesinde bozukluk var,"[SPEAKER=House] [TEST=MR] [ORGAN=beyin] [PREV=EEG'de beyin aktivitesinde bozukluk var || BT, MR, tam kan sayımı,"" Chem-7 ve akciğer grafisinin hepsi normal çıktı.] [TEXT=16 yaşındaki bir beynin kusursuz olması gerekir; MR'daki en küçük anormallik bile önemlidir.]",False
1,2,House,,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,İki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor.,"[{""text"": ""MR"", ""type"": ""Test""}, {""text"": ""sinir lifleri"", ""type"": ""Anatomy""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]",,MR,,,beyin,,açıklama,nötr,değerlendirme,16 yaşındaki bir beynin kusursuz olması gerekir; MR'daki en küçük anormallik bile önemlidir.,"BT, MR, tam kan sayımı,"" Chem-7 ve akciğer grafisinin hepsi normal çıktı.","[SPEAKER=House] [TEST=MR] [ORGAN=beyin] [PREV=BT, MR, tam kan sayımı,"" Chem-7 ve akciğer grafisinin hepsi normal çıktı. || 16 yaşındaki bir beynin kusursuz olması gerekir; MR'daki en küçük anormallik bile önemlidir.] [TEXT=İki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor.]",False
1,2,Chase,,,,şant,hipotez,test,0,nötr,"ventrikül, ""beyin omurilik sıvısı",subakut sklerozan panensefalit,,Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.,"[{""text"": ""şant"", ""type"": ""Procedure""}, {""text"": ""ventrikül"", ""type"": ""Anatomy""}, {""text"": ""beyin omurilik sıvısı"", ""type"": ""Anatomy""}]",,,,şant,"ventrikül, ""beyin omurilik sıvısı",,hipotez,nötr,test,Radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz,İki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor.,"[SPEAKER=Chase] [PROCEDURE=şant] [ORGAN=ventrikül, ""beyin omurilik sıvısı] [PREV=İki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor. || Radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz] [TEXT=Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.]",False
1,2,Foreman,,BOS analizi,,,açıklama,test,0,nötr,beyin omurilik sıvısı,subakut sklerozan panensefalit,,BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.,"[{""text"": ""BOS analizi"", ""type"": ""Test""}, {""text"": ""oligoklonal bant"", ""type"": ""Test""}, {""text"": ""IgG"", ""type"": ""Test""}]",,BOS analizi,,,beyin omurilik sıvısı,,açıklama,nötr,test,Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.,Radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz,[SPEAKER=Foreman] [TEST=BOS analizi] [ORGAN=beyin omurilik sıvısı] [PREV=Radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz || Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.] [TEXT=BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.],False
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Bu bulgular multipl skleroz düşündürüyor.,"[{""text"": ""multipl skleroz"", ""type"": ""Disease""}]",,,,,beyin,,hipotez,nötr,hipotez,BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.,Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.,[SPEAKER=House] [ORGAN=beyin] [PREV=Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz. || BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.] [TEXT=Bu bulgular multipl skleroz düşündürüyor.],False
1,2,Cameron,lezyon,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.,"[{""text"": ""MR"", ""type"": ""Test""}, {""text"": ""lezyon"", ""type"": ""Symptom""}, {""text"": ""multipl skleroz"", ""type"": ""Disease""}]",lezyon,MR,,,beyin,,açıklama,nötr,değerlendirme,Bu bulgular multipl skleroz düşündürüyor.,BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.,[SPEAKER=Cameron] [SYMPTOM=lezyon] [TEST=MR] [ORGAN=beyin] [PREV=BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var. || Bu bulgular multipl skleroz düşündürüyor.] [TEXT=MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.],False
1,2,House,,,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,Eğer bu MS ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.,"[{""text"": ""MS"", ""type"": ""Disease""}]",,,,,beyin,,açıklama,nötr,değerlendirme,MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.,Bu bulgular multipl skleroz düşündürüyor.,[SPEAKER=House] [ORGAN=beyin] [PREV=Bu bulgular multipl skleroz düşündürüyor. || MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.] [TEXT=Eğer bu MS ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.],False
1,2,Chase,,,,,açıklama,değerlendirme,0,diğer,,subakut sklerozan panensefalit,,MS son derece değişken seyreden bir hastalıktır; bunun gerçekten MS olduğundan da yüzde yüz emin değiliz.,"[{""text"": ""MS"", ""type"": ""Disease""}]",,,,,,,açıklama,diğer,değerlendirme,Eğer bu MS ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.,MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.,[SPEAKER=Chase] [PREV=MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız. || Eğer bu MS ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.] [TEXT=MS son derece değişken seyreden bir hastalıktır; bunun gerçekten MS olduğundan da yüzde yüz emin değiliz.],False
1,2,House,akut konfüzyon,,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.,"[{""text"": ""akut konfüzyon"", ""type"": ""Symptom""}, {""text"": ""MS"", ""type"": ""Disease""}]",akut konfüzyon,,,,beyin,,açıklama,nötr,değerlendirme,"Hastalık ilerlerse bağırsak ve mesane sorunları,"" bilişsel işlev kaybı ve ağrı gelişebilir.",MS son derece değişken seyreden bir hastalıktır; bunun gerçekten MS olduğundan da yüzde yüz emin değiliz.,"[SPEAKER=House] [SYMPTOM=akut konfüzyon] [ORGAN=beyin] [PREV=MS son derece değişken seyreden bir hastalıktır; bunun gerçekten MS olduğundan da yüzde yüz emin değiliz. || Hastalık ilerlerse bağırsak ve mesane sorunları,"" bilişsel işlev kaybı ve ağrı gelişebilir.] [TEXT=Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.]",False
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Sorun MS değil; çocuğun beyninde bir enfeksiyon var.,"[{""text"": ""beyin enfeksiyonu"", ""type"": ""Disease""}]",,,,,beyin,,hipotez,nötr,hipotez,Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.,"Hastalık ilerlerse bağırsak ve mesane sorunları,"" bilişsel işlev kaybı ve ağrı gelişebilir.","[SPEAKER=House] [ORGAN=beyin] [PREV=Hastalık ilerlerse bağırsak ve mesane sorunları,"" bilişsel işlev kaybı ve ağrı gelişebilir. || Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.] [TEXT=Sorun MS değil; çocuğun beyninde bir enfeksiyon var.]",False
1,2,House,,RPR,,,hipotez,test,1,alaycı,beyin,subakut sklerozan panensefalit,,Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.,"[{""text"": ""nörosifiliz"", ""type"": ""Disease""}, {""text"": ""RPR"", ""type"": ""Test""}]",,RPR,,,beyin,,hipotez,alaycı,test,Sorun MS değil; çocuğun beyninde bir enfeksiyon var.,Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.,[SPEAKER=House] [TEST=RPR] [ORGAN=beyin] [PREV=Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor. || Sorun MS değil; çocuğun beyninde bir enfeksiyon var.] [TEXT=Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.],False
1,2,House,,,penisilin,lomber ponksiyon,açıklama,test,0,nötr,"beyin, ""omurga",subakut sklerozan panensefalit,,İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.,"[{""text"": ""penisilin"", ""type"": ""Drug""}, {""text"": ""lomber ponksiyon"", ""type"": ""Procedure""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]",,,penisilin,lomber ponksiyon,"beyin, ""omurga",,açıklama,nötr,test,Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.,Sorun MS değil; çocuğun beyninde bir enfeksiyon var.,"[SPEAKER=House] [DRUG=penisilin] [PROCEDURE=lomber ponksiyon] [ORGAN=beyin, ""omurga] [PREV=Sorun MS değil; çocuğun beyninde bir enfeksiyon var. || Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.] [TEXT=İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.]",False
1,2,Foreman,beyin sapı herniasyonu,,penisilin,,açıklama,değerlendirme,0,kaygı,"beyin, beyin sapı",subakut sklerozan panensefalit,,"Beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar,"" beyin sapı herniasyonu gelişip hasta ölebilir.","[{""text"": ""penisilin"", ""type"": ""Drug""}, {""text"": ""kafa içi basınç artışı"", ""type"": ""Symptom""}, {""text"": ""beyin sapı herniasyonu"", ""type"": ""Disease""}]",beyin sapı herniasyonu,,penisilin,,"beyin, beyin sapı",,açıklama,kaygı,değerlendirme,İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.,Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.,"[SPEAKER=Foreman] [SYMPTOM=beyin sapı herniasyonu] [DRUG=penisilin] [ORGAN=beyin, beyin sapı] [PREV=Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez. || İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.] [TEXT=Beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar,"" beyin sapı herniasyonu gelişip hasta ölebilir.]",False
1,2,Foreman,,,penisilin,lomber ponksiyon,açıklama,test,0,nötr,beyin,subakut sklerozan panensefalit,,Ama hastada şant olduğu için basınç artmaz; penisilini lomber ponksiyonla verebiliriz.,"[{""text"": ""şant"", ""type"": ""Procedure""}, {""text"": ""penisilin"", ""type"": ""Drug""}, {""text"": ""lomber ponksiyon"", ""type"": ""Procedure""}]",,,penisilin,lomber ponksiyon,beyin,,açıklama,nötr,test,"Beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar,"" beyin sapı herniasyonu gelişip hasta ölebilir.",İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.,"[SPEAKER=Foreman] [DRUG=penisilin] [PROCEDURE=lomber ponksiyon] [ORGAN=beyin] [PREV=İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir. || Beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar,"" beyin sapı herniasyonu gelişip hasta ölebilir.] [TEXT=Ama hastada şant olduğu için basınç artmaz; penisilini lomber ponksiyonla verebiliriz.]",False
